venda;data_hora;cliente;mesa;item;produto;quantidade;valor_unit;desconto;total_item
572;04/02/2022 08:38;CONSUMIDOR;M 3;180;SACHE MANTEIGA 10G;1;2;0;2
570;04/02/2022 09:12;CONSUMIDOR;M 1;46;QUICHE BACON 90G;1;19,5;0;19,5
570;04/02/2022 09:12;CONSUMIDOR;M 1;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
570;04/02/2022 09:12;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
574;04/02/2022 16:05;CONSUMIDOR;M 1;29;BOMBOLONI NUTELLA 80G;1;12;0;12
574;04/02/2022 16:05;CONSUMIDOR;M 1;57;TORRADA FARINA 165G;1;11;0;11
576;04/02/2022 16:09;CONSUMIDOR;M 2;36;FOLHADO FRANGO 160G;1;14;0;14
575;04/02/2022 16:12;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;2;8;0;16
575;04/02/2022 16:12;CONSUMIDOR;M 1;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
575;04/02/2022 16:12;CONSUMIDOR;M 1;145;MINI CROISSANT PAIN DE CHOC;2;21;0;42
577;04/02/2022 16:22;CONSUMIDOR;M 2;35;FOLHADO MACA 80G;1;14,5;0;14,5
577;04/02/2022 16:22;CONSUMIDOR;M 2;58;TARTELETE DE MORANGO 120G;1;18;0;18
579;04/02/2022 16:33;CONSUMIDOR;M 2;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
578;04/02/2022 16:36;CONSUMIDOR;M 1;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
580;04/02/2022 16:44;CONSUMIDOR;M 2;32;COOKIES 80G;3;7;0;21
580;04/02/2022 16:44;CONSUMIDOR;M 2;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
580;04/02/2022 16:44;CONSUMIDOR;M 2;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
580;04/02/2022 16:44;CONSUMIDOR;M 2;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
580;04/02/2022 16:44;CONSUMIDOR;M 2;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
580;04/02/2022 16:44;CONSUMIDOR;M 2;130;QUICHE DE TOMATE SECO SALADA;2;18,5;0;37
580;04/02/2022 16:44;CONSUMIDOR;M 2;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
582;04/02/2022 17:05;CONSUMIDOR;M 3;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
583;04/02/2022 17:08;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
583;04/02/2022 17:08;CONSUMIDOR;M 1;142;PIZZA AL TAGLIO PEPPERONI 210G;1;21;0;21
583;04/02/2022 17:08;CONSUMIDOR;M 1;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
584;04/02/2022 17:10;CONSUMIDOR;M 2;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
584;04/02/2022 17:10;CONSUMIDOR;M 2;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
585;04/02/2022 17:13;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;1;8;0;8
588;04/02/2022 17:21;CONSUMIDOR;M 3;48;QUICHE TOMATE SECO E;1;18,5;0;18,5
589;04/02/2022 17:23;CONSUMIDOR;M 3;42;PASTEL DE NATA 60G;1;8;0;8
589;04/02/2022 17:23;CONSUMIDOR;M 3;48;QUICHE TOMATE SECO E;1;18,5;0;18,5
589;04/02/2022 17:23;CONSUMIDOR;M 3;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
586;04/02/2022 17:29;CONSUMIDOR;M 2;50;SOURDOUGH 369G;1;15;0;15
592;04/02/2022 17:38;CONSUMIDOR;M 4;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
593;04/02/2022 17:40;CONSUMIDOR;M 5;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
593;04/02/2022 17:40;CONSUMIDOR;M 5;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
591;04/02/2022 17:42;CONSUMIDOR;M 2;42;PASTEL DE NATA 60G;1;8;0;8
591;04/02/2022 17:42;CONSUMIDOR;M 2;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
591;04/02/2022 17:42;CONSUMIDOR;M 2;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
594;04/02/2022 17:45;CONSUMIDOR;M 5;48;QUICHE TOMATE SECO E;1;18,5;0;18,5
594;04/02/2022 17:45;CONSUMIDOR;M 5;140;CROISSANT  TRADICIONAL 80 G;2;10;0;20
595;04/02/2022 17:50;CONSUMIDOR;M 4;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
595;04/02/2022 17:50;CONSUMIDOR;M 4;117;PEPINO MANJERICAO HORTELA;1;16,5;0;16,5
595;04/02/2022 17:50;CONSUMIDOR;M 4;126;SANDUICHE MISTO MOSTARDA NO;2;23,5;0;47
595;04/02/2022 17:50;CONSUMIDOR;M 4;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
595;04/02/2022 17:50;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
595;04/02/2022 17:50;CONSUMIDOR;M 4;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
596;04/02/2022 17:52;CONSUMIDOR;M 2;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
596;04/02/2022 17:52;CONSUMIDOR;M 2;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
597;04/02/2022 17:56;CONSUMIDOR;M 4;35;FOLHADO MACA 80G;1;14,5;0;14,5
597;04/02/2022 17:56;CONSUMIDOR;M 4;42;PASTEL DE NATA 60G;3;8;0;24
597;04/02/2022 17:56;CONSUMIDOR;M 4;53;SOURDOUGH GERGELIM 370G;1;17;0;17
597;04/02/2022 17:56;CONSUMIDOR;M 4;58;TARTELETE DE MORANGO 120G;1;18;0;18
597;04/02/2022 17:56;CONSUMIDOR;M 4;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
598;04/02/2022 17:58;CONSUMIDOR;M 5;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
598;04/02/2022 17:58;CONSUMIDOR;M 5;42;PASTEL DE NATA 60G;1;8;0;8
587;04/02/2022 18:00;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;1;8;0;8
587;04/02/2022 18:00;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
599;04/02/2022 18:11;CONSUMIDOR;M 2;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
599;04/02/2022 18:11;CONSUMIDOR;M 2;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
603;04/02/2022 18:23;CONSUMIDOR;M 5;35;FOLHADO MACA 80G;1;14,5;0;14,5
602;04/02/2022 18:25;CONSUMIDOR;M 4;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
602;04/02/2022 18:25;CONSUMIDOR;M 4;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
602;04/02/2022 18:25;CONSUMIDOR;M 4;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
602;04/02/2022 18:25;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
605;04/02/2022 18:41;CONSUMIDOR;M 4;33;CROISSANT  AMENDOAS 100G;1;14;0;14
605;04/02/2022 18:41;CONSUMIDOR;M 4;42;PASTEL DE NATA 60G;1;8;0;8
605;04/02/2022 18:41;CONSUMIDOR;M 4;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
605;04/02/2022 18:41;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
605;04/02/2022 18:41;CONSUMIDOR;M 4;181;AGUA MINERAL COM GAS 500 ML;1;8,5;0;8,5
604;04/02/2022 18:42;CONSUMIDOR;M 5;42;PASTEL DE NATA 60G;1;8;0;8
606;04/02/2022 18:45;CONSUMIDOR;M 6;50;SOURDOUGH 369G;1;15;0;15
606;04/02/2022 18:45;CONSUMIDOR;M 6;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
607;04/02/2022 18:47;CONSUMIDOR;M 4;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
600;04/02/2022 18:49;CONSUMIDOR;M 1;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
608;04/02/2022 18:53;CONSUMIDOR;M 5;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
608;04/02/2022 18:53;CONSUMIDOR;M 5;33;CROISSANT  AMENDOAS 100G;1;14;0;14
608;04/02/2022 18:53;CONSUMIDOR;M 5;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
590;04/02/2022 18:53;CONSUMIDOR;M 3;42;PASTEL DE NATA 60G;2;8;0;16
590;04/02/2022 18:53;CONSUMIDOR;M 3;127;SANDUICHE DE VEGETAIS HOMMUS;1;25,5;0;25,5
590;04/02/2022 18:53;CONSUMIDOR;M 3;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
609;04/02/2022 19:02;CONSUMIDOR;M 4;58;TARTELETE DE MORANGO 120G;1;18;0;18
609;04/02/2022 19:02;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
610;04/02/2022 19:14;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
610;04/02/2022 19:14;CONSUMIDOR;M 1;174;COCA COLA ZERO LATA 350 ML;1;6,5;0;6,5
611;04/02/2022 19:37;CONSUMIDOR;M 2;136;CROISSANT DA LARA;1;28,9;0;28,9
611;04/02/2022 19:37;CONSUMIDOR;M 2;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
612;04/02/2022 20:02;CONSUMIDOR;M 1;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
612;04/02/2022 20:02;CONSUMIDOR;M 1;35;FOLHADO MACA 80G;1;14,5;0;14,5
612;04/02/2022 20:02;CONSUMIDOR;M 1;57;TORRADA FARINA 165G;1;11;0;11
612;04/02/2022 20:02;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
613;04/02/2022 20:03;CONSUMIDOR;M 2;33;CROISSANT  AMENDOAS 100G;1;14;0;14
613;04/02/2022 20:03;CONSUMIDOR;M 2;119;SUCO DE LARANJA 400ML;2;14,5;0;29
613;04/02/2022 20:03;CONSUMIDOR;M 2;129;QUICHE DE FRANGO ALHO PORO;2;18,5;0;37
614;04/02/2022 20:13;CONSUMIDOR;M 1;45;PIZZA AL TAGLIO GORGONZOLA E;1;22;0;22
614;04/02/2022 20:13;CONSUMIDOR;M 1;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
614;04/02/2022 20:13;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;2;10;0;20
614;04/02/2022 20:13;CONSUMIDOR;M 1;145;MINI CROISSANT PAIN DE CHOC;1;21;0;21
615;04/02/2022 20:15;CONSUMIDOR;M 2;36;FOLHADO FRANGO 160G;1;14;0;14
616;04/02/2022 20:22;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
616;04/02/2022 20:22;CONSUMIDOR;M 3;136;CROISSANT DA LARA;1;28,9;0;28,9
616;04/02/2022 20:22;CONSUMIDOR;M 3;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
617;04/02/2022 20:37;CONSUMIDOR;M 1;58;TARTELETE DE MORANGO 120G;1;18;0;18
617;04/02/2022 20:37;CONSUMIDOR;M 1;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
617;04/02/2022 20:37;CONSUMIDOR;M 1;115;MACA GENGIBRE ESPINAFRE LIMAO;1;17,5;0;17,5
617;04/02/2022 20:37;CONSUMIDOR;M 1;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
618;04/02/2022 20:50;CONSUMIDOR;M 2;33;CROISSANT  AMENDOAS 100G;1;14;0;14
618;04/02/2022 20:50;CONSUMIDOR;M 2;119;SUCO DE LARANJA 400ML;2;14,5;0;29
619;05/02/2022 06:50;CONSUMIDOR;M 1;50;SOURDOUGH 369G;1;15;0;15
621;05/02/2022 08:03;CONSUMIDOR;M 2;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
621;05/02/2022 08:03;CONSUMIDOR;M 2;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
621;05/02/2022 08:03;CONSUMIDOR;M 2;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
622;05/02/2022 08:23;CONSUMIDOR;M 3;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
622;05/02/2022 08:23;CONSUMIDOR;M 3;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
623;05/02/2022 08:48;CONSUMIDOR;M 2;57;TORRADA FARINA 165G;1;11;0;11
623;05/02/2022 08:48;CONSUMIDOR;M 2;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
623;05/02/2022 08:48;CONSUMIDOR;M 2;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
623;05/02/2022 08:48;CONSUMIDOR;M 2;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
624;05/02/2022 08:51;CONSUMIDOR;M 4;114;ABACAXI CURCUMA GENGIBRE;1;16,5;0;16,5
624;05/02/2022 08:51;CONSUMIDOR;M 4;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
625;05/02/2022 08:52;CONSUMIDOR;M 3;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
625;05/02/2022 08:52;CONSUMIDOR;M 3;128;CROISANT DE CROISSANT QUEIJO;1;29,5;0;29,5
625;05/02/2022 08:52;CONSUMIDOR;M 3;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
628;05/02/2022 09:08;CONSUMIDOR;M 2;35;FOLHADO MACA 80G;1;14,5;0;14,5
628;05/02/2022 09:08;CONSUMIDOR;M 2;51;SOURDOUGH SEMI INTEGRAL 370G;1;16;0;16
628;05/02/2022 09:08;CONSUMIDOR;M 2;58;TARTELETE DE MORANGO 120G;1;18;0;18
627;05/02/2022 09:10;CONSUMIDOR;M 1;41;MINI PAIN AU CHOCOLAT 35G;2;6,5;0;13
627;05/02/2022 09:10;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;1;8;0;8
629;05/02/2022 09:12;CONSUMIDOR;M 2;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
631;05/02/2022 09:16;CONSUMIDOR;M 2;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
631;05/02/2022 09:16;CONSUMIDOR;M 2;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
631;05/02/2022 09:16;CONSUMIDOR;M 2;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
631;05/02/2022 09:16;CONSUMIDOR;M 2;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
633;05/02/2022 09:23;CONSUMIDOR;M 2;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
633;05/02/2022 09:23;CONSUMIDOR;M 2;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
633;05/02/2022 09:23;CONSUMIDOR;M 2;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
633;05/02/2022 09:23;CONSUMIDOR;M 2;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
630;05/02/2022 10:07;CONSUMIDOR;M 1;37;FOLHADO MISTO COM TAMARA;1;14;0;14
630;05/02/2022 10:07;CONSUMIDOR;M 1;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
632;05/02/2022 10:08;CONSUMIDOR;M 3;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
634;05/02/2022 10:14;CONSUMIDOR;M 2;141;CROISSANT BRIE PARMA MEL DE;2;25,5;0;51
634;05/02/2022 10:14;CONSUMIDOR;M 2;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
637;05/02/2022 10:43;CONSUMIDOR;M 1;30;BOMBOLONI DOCE DE LEITE 80G;2;12;0;24
637;05/02/2022 10:43;CONSUMIDOR;M 1;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
637;05/02/2022 10:43;CONSUMIDOR;M 1;57;TORRADA FARINA 165G;2;11;0;22
637;05/02/2022 10:43;CONSUMIDOR;M 1;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
636;05/02/2022 10:49;CONSUMIDOR;M 5;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
636;05/02/2022 10:49;CONSUMIDOR;M 5;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
636;05/02/2022 10:49;CONSUMIDOR;M 5;129;QUICHE DE FRANGO ALHO PORO;2;18,5;0;37
636;05/02/2022 10:49;CONSUMIDOR;M 5;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
638;05/02/2022 10:53;CONSUMIDOR;M 2;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
638;05/02/2022 10:53;CONSUMIDOR;M 2;42;PASTEL DE NATA 60G;1;8;0;8
638;05/02/2022 10:53;CONSUMIDOR;M 2;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
638;05/02/2022 10:53;CONSUMIDOR;M 2;140;CROISSANT  TRADICIONAL 80 G;3;10;0;30
638;05/02/2022 10:53;CONSUMIDOR;M 2;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
638;05/02/2022 10:53;CONSUMIDOR;M 2;180;SACHE MANTEIGA 10G;1;2;0;2
638;05/02/2022 10:53;CONSUMIDOR;M 2;181;AGUA MINERAL COM GAS 500 ML;1;8,5;0;8,5
638;05/02/2022 10:53;CONSUMIDOR;M 2;182;AGUA MINERAL SEM GAS 500 ML;1;6,9;0;6,9
639;05/02/2022 11:42;CONSUMIDOR;M 1;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
639;05/02/2022 11:42;CONSUMIDOR;M 1;119;SUCO DE LARANJA 400ML;1;14,5;0;14,5
639;05/02/2022 11:42;CONSUMIDOR;M 1;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
639;05/02/2022 11:42;CONSUMIDOR;M 1;126;SANDUICHE MISTO MOSTARDA NO;1;23,5;0;23,5
639;05/02/2022 11:42;CONSUMIDOR;M 1;178;ADICIONAL DE OVO;1;2;0;2
640;05/02/2022 16:16;CONSUMIDOR;M 1;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
640;05/02/2022 16:16;CONSUMIDOR;M 1;32;COOKIES 80G;1;7;0;7
640;05/02/2022 16:16;CONSUMIDOR;M 1;129;QUICHE DE FRANGO ALHO PORO;1;18,5;0;18,5
640;05/02/2022 16:16;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
641;05/02/2022 16:18;CONSUMIDOR;M 2;46;QUICHE BACON 90G;2;19,5;0;39
641;05/02/2022 16:18;CONSUMIDOR;M 2;47;QUICHE FRANGO E ALHO PORO;1;18,5;0;18,5
642;05/02/2022 16:32;CONSUMIDOR;M 1;29;BOMBOLONI NUTELLA 80G;1;12;0;12
642;05/02/2022 16:32;CONSUMIDOR;M 1;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
642;05/02/2022 16:32;CONSUMIDOR;M 1;47;QUICHE FRANGO E ALHO PORO;2;18,5;0;37
642;05/02/2022 16:32;CONSUMIDOR;M 1;130;QUICHE DE TOMATE SECO SALADA;1;18,5;0;18,5
642;05/02/2022 16:32;CONSUMIDOR;M 1;138;MINI CROISSANT 25G KIT C 5;2;21;0;42
643;05/02/2022 16:43;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
644;05/02/2022 17:30;CONSUMIDOR;M 1;58;TARTELETE DE MORANGO 120G;1;18;0;18
644;05/02/2022 17:30;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;2;25,5;0;51
644;05/02/2022 17:30;CONSUMIDOR;M 1;175;SPRITE LATA 350 ML;1;6,5;0;6,5
644;05/02/2022 17:30;CONSUMIDOR;M 1;177;COCA COLA LATA 350 ML;1;6,5;0;6,5
645;05/02/2022 17:32;CONSUMIDOR;M 2;37;FOLHADO MISTO COM TAMARA;1;14;0;14
645;05/02/2022 17:32;CONSUMIDOR;M 2;42;PASTEL DE NATA 60G;1;8;0;8
645;05/02/2022 17:32;CONSUMIDOR;M 2;48;QUICHE TOMATE SECO E;1;18,5;0;18,5
645;05/02/2022 17:32;CONSUMIDOR;M 2;58;TARTELETE DE MORANGO 120G;1;18;0;18
646;05/02/2022 17:54;CONSUMIDOR;M 1;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
646;05/02/2022 17:54;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;2;25,5;0;51
646;05/02/2022 17:54;CONSUMIDOR;M 1;176;KUAT GUARANA LATA 350 ML;1;6,5;0;6,5
647;05/02/2022 17:59;CONSUMIDOR;M 2;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
647;05/02/2022 17:59;CONSUMIDOR;M 2;33;CROISSANT  AMENDOAS 100G;1;14;0;14
647;05/02/2022 17:59;CONSUMIDOR;M 2;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
647;05/02/2022 17:59;CONSUMIDOR;M 2;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
650;05/02/2022 18:28;CONSUMIDOR;M 3;30;BOMBOLONI DOCE DE LEITE 80G;2;12;0;24
650;05/02/2022 18:28;CONSUMIDOR;M 3;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
649;05/02/2022 18:53;CONSUMIDOR;M 2;35;FOLHADO MACA 80G;1;14,5;0;14,5
649;05/02/2022 18:53;CONSUMIDOR;M 2;114;ABACAXI CURCUMA GENGIBRE;1;16,5;0;16,5
649;05/02/2022 18:53;CONSUMIDOR;M 2;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
648;05/02/2022 19:01;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;2;8;0;16
648;05/02/2022 19:01;CONSUMIDOR;M 1;136;CROISSANT DA LARA;1;28,9;0;28,9
648;05/02/2022 19:01;CONSUMIDOR;M 1;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
652;05/02/2022 19:25;CONSUMIDOR;M 4;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
652;05/02/2022 19:25;CONSUMIDOR;M 4;36;FOLHADO FRANGO 160G;1;14;0;14
652;05/02/2022 19:25;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
652;05/02/2022 19:25;CONSUMIDOR;M 4;174;COCA COLA ZERO LATA 350 ML;1;6,5;0;6,5
651;05/02/2022 19:26;CONSUMIDOR;M 3;29;BOMBOLONI NUTELLA 80G;1;12;0;12
651;05/02/2022 19:26;CONSUMIDOR;M 3;35;FOLHADO MACA 80G;1;14,5;0;14,5
651;05/02/2022 19:26;CONSUMIDOR;M 3;36;FOLHADO FRANGO 160G;1;14;0;14
651;05/02/2022 19:26;CONSUMIDOR;M 3;42;PASTEL DE NATA 60G;1;8;0;8
651;05/02/2022 19:26;CONSUMIDOR;M 3;140;CROISSANT  TRADICIONAL 80 G;1;10;0;10
651;05/02/2022 19:26;CONSUMIDOR;M 3;174;COCA COLA ZERO LATA 350 ML;1;6,5;0;6,5
653;05/02/2022 20:03;CONSUMIDOR;M 1;115;MACA GENGIBRE ESPINAFRE LIMAO;1;17,5;0;17,5
653;05/02/2022 20:03;CONSUMIDOR;M 1;116;COUVE LIMAO ABACAXI HORTELA;1;16,5;0;16,5
653;05/02/2022 20:03;CONSUMIDOR;M 1;136;CROISSANT DA LARA;1;28,9;0;28,9
653;05/02/2022 20:03;CONSUMIDOR;M 1;139;CROISSANT MUSSATRELA DE;1;25,5;0;25,5
654;05/02/2022 20:12;CONSUMIDOR;M 2;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
655;05/02/2022 20:17;CONSUMIDOR;M 1;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
655;05/02/2022 20:17;CONSUMIDOR;M 1;138;MINI CROISSANT 25G KIT C 5;1;21;0;21
656;05/02/2022 20:18;CONSUMIDOR;M 3;58;TARTELETE DE MORANGO 120G;1;18;0;18
657;05/02/2022 21:05;CONSUMIDOR;M 1;29;BOMBOLONI NUTELLA 80G;2;12;0;24
657;05/02/2022 21:05;CONSUMIDOR;M 1;42;PASTEL DE NATA 60G;1;8;0;8
657;05/02/2022 21:05;CONSUMIDOR;M 1;125;SANDUICHE DE PEPERONI BRIE;1;29,5;0;29,5
657;05/02/2022 21:05;CONSUMIDOR;M 1;136;CROISSANT DA LARA;1;28,9;0;28,9
658;06/02/2022 07:05;CONSUMIDOR;M 1;37;FOLHADO MISTO COM TAMARA;1;14;0;14
664;06/02/2022 08:04;CONSUMIDOR;M 6;37;FOLHADO MISTO COM TAMARA;1;14;0;14
663;06/02/2022 08:18;CONSUMIDOR;M 5;112;CENOURA GENGIBRE LIMAO 400ML;1;16,5;0;16,5
663;06/02/2022 08:18;CONSUMIDOR;M 5;120;BOWL DE IOGURTE FRUTAS AVEIA;1;12,5;0;12,5
665;06/02/2022 08:23;CONSUMIDOR;M 5;140;CROISSANT  TRADICIONAL 80 G;2;10;0;20
662;06/02/2022 08:41;CONSUMIDOR;M 4;34;FOCACCIA FORMAGGIO 246G;1;19;0;19
662;06/02/2022 08:41;CONSUMIDOR;M 4;50;SOURDOUGH 369G;1;15;0;15
662;06/02/2022 08:41;CONSUMIDOR;M 4;136;CROISSANT DA LARA;1;28,9;0;28,9
662;06/02/2022 08:41;CONSUMIDOR;M 4;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
660;06/02/2022 08:43;CONSUMIDOR;M 2;36;FOLHADO FRANGO 160G;1;14;0;14
660;06/02/2022 08:43;CONSUMIDOR;M 2;42;PASTEL DE NATA 60G;1;8;0;8
660;06/02/2022 08:43;CONSUMIDOR;M 2;58;TARTELETE DE MORANGO 120G;1;18;0;18
660;06/02/2022 08:43;CONSUMIDOR;M 2;121;PAO SOURDOUGH OVOS;1;15,5;0;15,5
659;06/02/2022 08:46;CONSUMIDOR;M 1;32;COOKIES 80G;1;7;0;7
659;06/02/2022 08:46;CONSUMIDOR;M 1;36;FOLHADO FRANGO 160G;1;14;0;14
659;06/02/2022 08:46;CONSUMIDOR;M 1;54;SOURDOUGH AZEITONA E ALECRIM;1;17;0;17
659;06/02/2022 08:46;CONSUMIDOR;M 1;113;COUVE ABACAXI AGUA DE COCO;1;17,5;0;17,5
659;06/02/2022 08:46;CONSUMIDOR;M 1;141;CROISSANT BRIE PARMA MEL DE;1;25,5;0;25,5
661;06/02/2022 08:49;CONSUMIDOR;M 3;30;BOMBOLONI DOCE DE LEITE 80G;1;12;0;12
661;06/02/2022 08:49;CONSUMIDOR;M 3;36;FOLHADO FRANGO 160G;1;14;0;14
661;06/02/2022 08:49;CONSUMIDOR;M 3;122;CROISSANT OVOS;1;16,5;0;16,5
661;06/02/2022 08:49;CONSUMIDOR;M 3;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
668;06/02/2022 08:52;CONSUMIDOR;M 1;51;SOURDOUGH SEMI INTEGRAL 370G;1;16;0;16
669;06/02/2022 08:54;CONSUMIDOR;M 4;123;CROISSANT OVOS BACON MEL;1;19,5;0;19,5
